Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2323,6,23/02/2018 03:16:17,20,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,29187,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
41111,6,23/02/2018 03:17:14,20,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,17520,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
49238,6,23/02/2018 03:17:24,288,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6944.4444444444,288.0,0.0,288,288,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,3472.2222222222,3472.2222222222,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,211,2053,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
49225,6,23/02/2018 03:16:14,305,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6557.3770491803,305.0,0.0,305,305,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,3278.6885245902,3278.6885245902,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,211,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
23,6,23/02/2018 03:17:21,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.157894737,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52631.5789473684,52631.5789473684,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,65535,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
49226,6,23/02/2018 03:16:14,345,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5797.1014492754,345.0,0.0,345,345,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2898.5507246377,2898.5507246377,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,211,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
23,6,23/02/2018 03:16:25,22,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.0909090909,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,45454.5454545455,45454.5454545455,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,14600,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Benign
49222,6,23/02/2018 03:16:06,713,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2805.0490883591,713.0,0.0,713,713,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1402.5245441795,1402.5245441795,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,222,2053,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
49231,6,23/02/2018 03:16:55,390,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5128.2051282051,390.0,0.0,390,390,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2564.1025641026,2564.1025641026,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,211,2053,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:15:55,3839221,14,8,1438,1731,725,0,102.7142857143,191.221751487,1179,0,216.375,405.4647906151,825.4278667469,5.7303291475,182820.047619048,248963.58645201,953405,89,3839221,295324.692307692,352834.022613888,1288013,46544,3676620,525231.428571429,329576.478576095,953405,161384,0,0,0,0,292,172,3.6465730939,2.0837560536,0,1179,137.7826086957,278.9413357226,77808.2687747036,0,0,1,1,0,0,0,1,0,144.0454545455,102.7142857143,216.375,0,0,0,0,0,0,14,1438,8,1731,8192,62647,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:15:59,3923232,14,8,1460,1731,741,0,104.2857142857,195.0906805216,1179,0,216.375,405.4647906151,813.3600052202,5.6076214713,186820.571428571,241626.7506303,953475,101,3923232,301787.076923077,325517.107003729,1217437,20982,3681019,525859.857142857,303343.555800146,953475,155530,0,0,0,0,292,172,3.5684863908,2.0391350805,0,1179,138.7391304348,280.3960214656,78621.9288537549,0,0,1,1,0,0,0,1,0,145.0454545455,104.2857142857,216.375,0,0,0,0,0,0,14,1460,8,1731,8192,62625,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:16:03,4079065,14,8,1460,1731,741,0,104.2857142857,195.0906805216,1179,0,216.375,405.4647906151,782.2871172683,5.3933928486,194241.19047619,260425.784812798,953555,74,4079065,313774.230769231,336234.463014068,1187096,21507,3898272,556896.0,364407.869996428,1055983,138576,0,0,0,0,292,172,3.4321590855,1.9612337631,0,1179,138.7391304348,280.3960214656,78621.9288537549,0,0,1,1,0,0,0,1,0,145.0454545455,104.2857142857,216.375,0,0,0,0,0,0,14,1460,8,1731,8192,62625,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:16:07,3972605,14,8,1439,1731,725,0,102.7857142857,191.1971107649,1179,0,216.375,405.4647906151,797.9650632268,5.5379278836,189171.666666667,244439.741762737,953499,42,3972605,305585.0,339041.879447313,1274743,29399,3658651,522664.428571429,332447.01155365,953499,168307,0,0,0,0,292,172,3.5241359259,2.0137919577,0,1179,137.8260869565,278.9256421235,77799.5138339921,0,0,1,1,0,0,0,1,0,144.0909090909,102.7857142857,216.375,0,0,0,0,0,0,14,1439,8,1731,8192,62561,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:16:11,3966066,14,9,1459,1731,741,0,104.2142857143,195.1134496691,1179,0,192.3333333333,386.0744746807,804.3234782275,5.7991974919,180275.727272727,229501.004603711,953447,104,3966066,305082.0,312372.79775881,1218769,105895,3892934,486616.75,312751.796677151,972137,157042,0,0,0,0,292,192,3.5299462994,2.2692511925,0,1179,132.9166666667,275.7047754182,76013.1231884058,0,0,1,1,0,0,0,1,0,138.6956521739,104.2142857143,192.3333333333,0,0,0,0,0,0,14,1459,9,1731,8192,62541,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:16:15,3932578,14,8,1442,1731,725,0,103.0,191.1254119078,1179,0,216.375,405.4647906151,806.8498577778,5.5942946332,187265.619047619,230708.764678648,953526,67,3932578,302506.0,302442.501389658,1179787,36812,3629562,518508.857142857,316039.923738246,957673,158878,0,0,0,0,292,172,3.5600056757,2.0342889575,0,1179,137.9565217391,278.8794914492,77773.7707509882,0,0,1,1,0,0,0,1,0,144.2272727273,103.0,216.375,0,0,0,0,0,0,14,1442,8,1731,8192,62643,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:16:19,4112889,13,9,1439,1731,725,0,110.6923076923,196.6076399903,1179,0,192.3333333333,386.0744746807,770.7477639197,5.3490381092,195851.857142857,263768.056436386,953447,62,4112889,342740.75,363489.245062385,1276471,29163,4056180,507022.5,405234.672420456,1055062,124985,0,0,0,0,272,192,3.1607952464,2.1882428629,0,1179,137.8260869565,278.9256421235,77799.5138339921,0,0,1,1,0,0,0,1,0,144.0909090909,110.6923076923,192.3333333333,0,0,0,0,0,0,13,1439,9,1731,8192,62561,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:16:23,4136326,14,9,1459,1731,741,0,104.2142857143,195.1134496691,1179,0,192.3333333333,386.0744746807,771.2158084252,5.5604901548,188014.818181818,252993.229598407,953427,63,4136326,318178.923076923,366083.329305287,1333452,78001,4021245,502655.625,351325.618893819,1091425,158920,0,0,0,0,292,192,3.3846461812,2.1758439736,0,1179,132.9166666667,275.7047754182,76013.1231884058,0,0,1,1,0,0,0,1,0,138.6956521739,104.2142857143,192.3333333333,0,0,0,0,0,0,14,1459,9,1731,8192,62541,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:16:27,4095388,13,9,1459,1731,741,0,112.2307692308,200.6664537012,1179,0,192.3333333333,386.0744746807,778.9249760951,5.3718963869,195018.476190476,246967.62114306,953496,105,4095388,341282.333333333,359236.017920691,1341559,85485,4010247,501280.875,356077.792641053,1033197,109358,0,0,0,0,272,192,3.1743024104,2.1975939764,0,1179,138.6956521739,280.4109702793,78630.3122529644,0,0,1,1,0,0,0,1,0,145.0,112.2307692308,192.3333333333,0,0,0,0,0,0,13,1459,9,1731,8192,62541,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:16:31,4064326,14,8,1441,1731,725,0,102.9285714286,191.1489408352,1179,0,216.375,405.4647906151,780.4492060922,5.4129516185,193539.333333333,274145.13911491,953490,75,4064326,312640.461538462,379279.285656497,1303037,50227,3945959,563708.428571429,381502.013825553,1085980,190406,0,0,0,0,292,172,3.4446055754,1.9683460431,0,1179,137.9130434783,278.894719961,77782.2648221344,0,0,1,1,0,0,0,1,0,144.1818181818,102.9285714286,216.375,0,0,0,0,0,0,14,1441,8,1731,8192,62644,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:16:35,3840422,14,9,1442,1731,725,0,103.0,191.1254119078,1179,0,192.3333333333,386.0744746807,826.2112861555,5.9889251754,174564.636363636,220056.409295769,953422,100,3840422,295417.076923077,313066.975677852,1253047,87460,3772176,471522.0,294010.410453682,953422,195028,0,0,0,0,292,192,3.6454327155,2.3434924599,0,1179,132.2083333333,274.1993846387,75185.3025362319,0,0,1,1,0,0,0,1,0,137.9565217391,103.0,192.3333333333,0,0,0,0,0,0,14,1442,9,1731,8192,62558,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,23/02/2018 03:16:34,5967835,4,4,97,231,97,0,24.25,48.5,231,0,57.75,115.5,54.9613050629,1.3405196357,852547.857142857,2228459.07948859,5905955,42,61880,20626.6666666667,35432.8939593329,61541,115,5967653,1989217.66666667,3444953.21644421,5967107,225,0,0,0,0,92,92,0.6702598178,0.6702598178,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:16:39,3918405,14,8,1459,1731,741,0,104.2142857143,195.1134496691,1179,0,216.375,405.4647906151,814.1067602762,5.6145293812,186590.714285714,248104.654627869,938032,61,3918405,301415.769230769,354938.343258411,1301104,24974,3822258,546036.857142857,349606.036681495,1048184,149045,0,0,0,0,292,172,3.5728823335,2.0416470477,0,1179,138.6956521739,280.4109702793,78630.3122529644,0,0,1,1,0,0,0,1,0,145.0,104.2142857143,216.375,0,0,0,0,0,0,14,1459,8,1731,8192,62626,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:16:43,3939510,14,9,1439,1731,725,0,102.7857142857,191.1971107649,1179,0,192.3333333333,386.0744746807,804.6686009174,5.8382895335,179068.636363636,275601.977996659,995744,64,3939510,303039.230769231,385606.305378762,1288589,20073,3918804,489850.5,402992.193125021,1201258,93781,0,0,0,0,292,192,3.5537414552,2.2845480783,0,1179,132.0833333333,274.2415496168,75208.4275362319,0,0,1,1,0,0,0,1,0,137.8260869565,102.7857142857,192.3333333333,0,0,0,0,0,0,14,1439,9,1731,8192,62561,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:16:47,4186425,14,9,1442,1731,725,0,103.0,191.1254119078,1179,0,192.3333333333,386.0744746807,757.9259153096,5.4939477,190292.045454545,256219.469398791,953495,65,4186425,322032.692307692,357016.610437896,1293133,51189,4072839,509104.875,337939.998630119,1046427,109364,0,0,0,0,292,192,3.3441420783,2.1498056217,0,1179,132.2083333333,274.1993846387,75185.3025362319,0,0,1,1,0,0,0,1,0,137.9565217391,103.0,192.3333333333,0,0,0,0,0,0,14,1442,9,1731,8192,62558,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
