Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,15/02/2018 09:49:44,5103879,4,4,347,662,347,0,86.75,173.5,662,0,165.5,331.0,197.6927744564,1.5674352781,729125.571428571,1885637.47992519,5004549,3,99330,33110.0,56579.4064744409,98442,281,5103876,1701292.0,2861383.46402802,5004856,889,0,0,0,0,136,136,0.7837176391,0.7837176391,0,662,112.1111111111,235.9907013234,55691.6111111111,0,0,0,1,0,0,0,0,1,126.125,86.75,165.5,0,0,0,0,0,0,4,347,4,662,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5103114,4,4,348,972,348,0,87.0,174.0,972,0,243.0,486.0,258.6655912449,1.56767025,729016.285714286,1885565.95150092,5004296,4,98818,32939.3333333333,55840.9567820371,97417,270,5103110,1701036.66666667,2861383.67725063,5004616,1401,0,0,0,0,136,136,0.783835125,0.783835125,0,972,146.6666666667,330.2059963114,109036.0,0,0,0,1,0,0,0,0,1,165.0,87.0,243.0,0,0,0,0,0,0,4,348,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5108407,4,4,463,972,463,0,115.75,231.5,972,0,243.0,486.0,280.9094890051,1.5660459317,729772.428571429,1883918.33573865,5001168,3,107239,35746.3333333333,60902.9198834779,106070,265,5108404,1702801.33333333,2857224.04156313,5001487,1172,0,0,0,0,136,136,0.7830229659,0.7830229659,0,972,159.4444444444,341.0187352299,116293.777777778,0,0,0,1,0,0,0,0,1,179.375,115.75,243.0,0,0,0,0,0,0,4,463,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5101603,4,4,351,972,351,0,87.75,175.5,972,0,243.0,486.0,259.3302536477,1.5681345648,728800.428571429,1885431.24796335,5003770,4,97833,32611.0,56185.2182250812,97488,73,5101599,1700533.0,2861368.67204438,5004084,345,0,0,0,0,136,136,0.7840672824,0.7840672824,0,972,147.0,330.4360755123,109188.0,0,0,0,1,0,0,0,0,1,165.375,87.75,243.0,0,0,0,0,0,0,4,351,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5096263,4,4,323,972,323,0,80.75,161.5,972,0,243.0,486.0,254.1077648465,1.5697776979,728037.571428571,1884208.78662494,5000267,3,95996,31998.6666666667,55007.6537795727,95516,183,5096260,1698753.33333333,2859883.65842814,5000610,481,0,0,0,0,136,136,0.7848888489,0.7848888489,0,972,143.8888888889,328.4008390841,107847.111111111,0,0,0,1,0,0,0,0,1,161.875,80.75,243.0,0,0,0,0,0,0,4,323,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5101097,4,4,413,662,413,0,103.25,206.5,662,0,165.5,331.0,210.7389841832,1.5682901149,728728.142857143,1885059.0823796,5002879,3,98218,32739.3333333333,54960.661152622,96197,291,5101094,1700364.66666667,2860695.02690611,5003166,2022,0,0,0,0,136,136,0.7841450574,0.7841450574,0,662,119.4444444444,245.0536222499,60051.2777777778,0,0,0,1,0,0,0,0,1,134.375,103.25,165.5,0,0,0,0,0,0,4,413,4,662,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5098744,4,4,557,662,557,0,139.25,278.5,662,0,165.5,331.0,239.0784867803,1.5690138591,728392.0,1884574.91515151,5001464,3,97280,32426.6666666667,54252.562560061,95065,289,5098741,1699580.33333333,2860173.26090472,5001792,2218,0,0,0,0,136,136,0.7845069295,0.7845069295,0,662,135.4444444444,270.0431035553,72923.2777777778,0,0,0,1,0,0,0,0,1,152.375,139.25,165.5,0,0,0,0,0,0,4,557,4,662,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5100883,4,4,395,972,395,0,98.75,197.5,972,0,243.0,486.0,267.9928161458,1.5683559101,728697.571428572,1885839.15023462,5004647,2,96236,32078.6666666667,54098.5721653847,94543,289,5100881,1700293.66666667,2862461.06382905,5005149,1695,0,0,0,0,136,136,0.7841779551,0.7841779551,0,972,151.8888888889,334.136366041,111647.111111111,0,0,0,1,0,0,0,0,1,170.875,98.75,243.0,0,0,0,0,0,0,4,395,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5099011,4,4,352,972,352,0,88.0,176.0,972,0,243.0,486.0,259.658196462,1.5689317007,728430.142857143,1885704.07569741,5004067,4,94944,31648.0,54397.6799964852,94461,188,5099005,1699668.33333333,2862335.38323802,5004366,481,0,0,0,0,136,136,0.7844658503,0.7844658503,0,972,147.1111111111,330.5134053425,109239.111111111,0,0,0,1,0,0,0,0,1,165.5,88.0,243.0,0,0,0,0,0,0,4,352,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5095494,4,4,345,972,345,0,86.25,172.5,972,0,243.0,486.0,258.4636543581,1.5700146051,727927.714285714,1884933.13321178,5001860,3,93634,31211.3333333333,52509.7210079556,91840,269,5095491,1698497.0,2861389.0406065,5002138,1795,0,0,0,0,136,136,0.7850073025,0.7850073025,0,972,146.3333333333,329.978787197,108886.0,0,0,0,1,0,0,0,0,1,164.625,86.25,243.0,0,0,0,0,0,0,4,345,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5093455,4,4,456,662,456,0,114.0,228.0,662,0,165.5,331.0,219.4973745719,1.5706431096,727636.428571429,1884809.6385912,5001293,3,92162,30720.6666666667,52525.6725452738,91372,305,5093452,1697817.33333333,2861499.39712912,5001581,791,0,0,0,0,136,136,0.7853215548,0.7853215548,0,662,124.2222222222,251.8182766291,63412.4444444444,0,0,0,1,0,0,0,0,1,139.75,114.0,165.5,0,0,0,0,0,0,4,456,4,662,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5098203,4,4,650,662,650,0,162.5,325.0,662,0,165.5,331.0,257.3455784322,1.5691803563,728314.714285714,1885064.18594264,5002526,3,95677,31892.3333333333,53089.1002874727,93185,319,5098200,1699400.0,2861206.91324675,5002825,2494,0,0,0,0,136,136,0.7845901781,0.7845901781,0,662,145.7777777778,289.284366056,83685.4444444444,0,0,0,1,0,0,0,0,1,164.0,162.5,165.5,0,0,0,0,0,0,4,650,4,662,26883,220,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5090557,4,4,375,972,375,0,93.75,187.5,972,0,243.0,486.0,264.607586164,1.5715372601,727222.428571429,1884620.45385747,5000485,3,90072,30024.0,51148.6006357945,89085,326,5090554,1696851.33333333,2861627.17177139,5000785,989,0,0,0,0,136,136,0.78576863,0.78576863,0,972,149.6666666667,332.3793014013,110476.0,0,0,0,1,0,0,0,0,1,168.375,93.75,243.0,0,0,0,0,0,0,4,375,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5097574,4,4,416,972,416,0,104.0,208.0,972,0,243.0,486.0,272.2863856415,1.5693739806,728224.857142857,1885710.06529498,5003924,3,93650,31216.6666666667,52559.4288623205,91903,265,5097571,1699190.33333333,2862847.08618437,5004517,1748,0,0,0,0,136,136,0.7846869903,0.7846869903,0,972,154.2222222222,336.1137373635,112972.444444444,0,0,0,1,0,0,0,0,1,173.5,104.0,243.0,0,0,0,0,0,0,4,416,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5093119,4,4,438,972,438,0,109.5,219.0,972,0,243.0,486.0,276.844110652,1.5707467271,727588.428571429,1885965.32178333,5003919,3,89200,29733.3333333333,50451.9372703698,87989,280,5093116,1697705.33333333,2863897.58224248,5004273,1212,0,0,0,0,136,136,0.7853733636,0.7853733636,0,972,156.6666666667,338.3282429831,114466.0,0,0,0,1,0,0,0,0,1,176.25,109.5,243.0,0,0,0,0,0,0,4,438,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5091700,4,4,403,972,403,0,100.75,201.5,972,0,243.0,486.0,270.0473319324,1.5711844767,727385.714285714,1885764.24452711,5003269,8,88431,29477.0,50089.1022978053,87314,277,5091690,1697230.0,2863700.75297245,5003575,1115,0,0,0,0,136,136,0.7855922383,0.7855922383,0,972,152.7777777778,334.8737738976,112140.444444444,0,0,0,1,0,0,0,0,1,171.875,100.75,243.0,0,0,0,0,0,0,4,403,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5089273,4,4,277,972,277,0,69.25,138.5,972,0,243.0,486.0,245.4181569745,1.5719337516,727039.0,1885425.77875821,5002177,4,87096,29032.0,49137.2509711319,85769,271,5089269,1696423.0,2863426.35699558,5002466,1327,0,0,0,0,136,136,0.7859668758,0.7859668758,0,972,138.7777777778,325.6108788791,106022.444444444,0,0,0,1,0,0,0,0,1,156.125,69.25,243.0,0,0,0,0,0,0,4,277,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5090441,4,4,415,972,415,0,103.75,207.5,972,0,243.0,486.0,272.471481351,1.571573072,727205.857142857,1885490.45402652,5002473,4,87968,29322.6666666667,49889.9628816592,86930,285,5090437,1696812.33333333,2863350.27254339,5002755,1038,0,0,0,0,136,136,0.785786536,0.785786536,0,972,154.1111111111,336.0165339847,112907.111111111,0,0,0,1,0,0,0,0,1,173.375,103.75,243.0,0,0,0,0,0,0,4,415,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5084904,4,4,427,972,427,0,106.75,213.5,972,0,243.0,486.0,275.12810468,1.5732843727,726414.857142857,1884701.60135625,4999951,3,84953,28317.6666666667,47376.9249987094,83018,276,5084901,1694967.0,2862764.57902829,5000274,1937,0,0,0,0,136,136,0.7866421864,0.7866421864,0,972,155.4444444444,337.2028733237,113705.777777778,0,0,0,1,0,0,0,0,1,174.875,106.75,243.0,0,0,0,0,0,0,4,427,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5094627,4,4,275,662,275,0,68.75,137.5,662,0,165.5,331.0,183.9192545401,1.570281789,727803.857142857,1886325.7964054,5004944,3,89683,29894.3333333333,50764.6410145224,88511,249,5094624,1698208.0,2864340.39651557,5005282,1173,0,0,0,0,136,136,0.7851408945,0.7851408945,0,662,104.1111111111,228.1219215926,52039.6111111111,0,0,0,1,0,0,0,0,1,117.125,68.75,165.5,0,0,0,0,0,0,4,275,4,662,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5085890,4,4,369,662,369,0,92.25,184.5,662,0,165.5,331.0,202.7177150902,1.5729793605,726555.714285714,1885077.44753301,5000923,4,84967,28322.3333333333,48435.7577863022,84251,254,5085884,1695294.66666667,2863289.45817295,5001187,714,0,0,0,0,136,136,0.7864896803,0.7864896803,0,662,114.5555555556,238.8247846807,57037.2777777778,0,0,0,1,0,0,0,0,1,128.875,92.25,165.5,0,0,0,0,0,0,4,369,4,662,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5087734,4,4,569,662,569,0,142.25,284.5,662,0,165.5,331.0,241.9544732488,1.5724092494,726819.142857143,1885277.96180028,5001642,3,86092,28697.3333333333,48263.7299981397,84424,294,5087731,1695910.33333333,2863398.03876746,5001935,1679,0,0,0,0,136,136,0.7862046247,0.7862046247,0,662,136.7777777778,272.4040095969,74203.9444444444,0,0,0,1,0,0,0,0,1,153.875,142.25,165.5,0,0,0,0,0,0,4,569,4,662,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5088097,4,4,546,972,546,0,136.5,273.0,972,0,243.0,486.0,298.3433688469,1.572297069,726871.0,1886629.00288707,5004783,4,83314,27771.3333333333,47387.122051601,82489,264,5088093,1696031.0,2866030.70825628,5005105,825,0,0,0,0,136,136,0.7861485345,0.7861485345,0,972,168.6666666667,351.2235755185,123358.0,0,0,0,1,0,0,0,0,1,189.75,136.5,243.0,0,0,0,0,0,0,4,546,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5082018,4,4,542,972,542,0,135.5,271.0,972,0,243.0,486.0,297.9131518228,1.5741778168,726002.571428572,1886167.89749992,5002920,4,79098,26366.0,45188.3397681304,78545,272,5082014,1694004.66666667,2866103.66850823,5003192,557,0,0,0,0,136,136,0.7870889084,0.7870889084,0,972,168.2222222222,350.688529103,122982.444444444,0,0,0,1,0,0,0,0,1,189.25,135.5,243.0,0,0,0,0,0,0,4,542,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5086979,4,4,608,972,608,0,152.0,304.0,972,0,243.0,486.0,310.5969181316,1.5726426235,726711.285714286,1886207.62950041,5003691,3,83288,27762.6666666667,46154.4652372155,81048,260,5086976,1695658.66666667,2865405.64363169,5004034,2241,0,0,0,0,136,136,0.7863213117,0.7863213117,0,972,175.5555555556,360.0469105239,129633.777777778,0,0,0,1,0,0,0,0,1,197.5,152.0,243.0,0,0,0,0,0,0,4,608,4,972,26883,220,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5084613,4,4,264,972,264,0,66.0,132.0,972,0,243.0,486.0,243.0863469845,1.5733744141,726373.285714286,1886134.87984818,5003212,3,81401,27133.6666666667,45056.2003428311,79151,283,5084610,1694870.0,2865599.03606262,5003483,2251,0,0,0,0,136,136,0.7866872071,0.7866872071,0,972,137.3333333333,324.9492268032,105592.0,0,0,0,1,0,0,0,0,1,154.5,66.0,243.0,0,0,0,0,0,0,4,264,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5039290,4,4,320,972,320,0,80.0,160.0,972,0,243.0,486.0,256.385324123,1.5875252268,719898.571428571,1888270.7560454,5001987,8,37303,12434.3333333333,20754.0838471211,36398,255,5039271,1679757.0,2877456.96512268,5002296,894,0,0,0,0,136,136,0.7937626134,0.7937626134,0,972,143.5555555556,328.1977723535,107713.777777778,0,0,0,1,0,0,0,0,1,161.5,80.0,243.0,0,0,0,0,0,0,4,320,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5038215,4,4,368,972,368,0,92.0,184.0,972,0,243.0,486.0,265.9672125941,1.5878639558,719745.0,1888226.78915263,5001739,5,36476,12158.6666666667,20248.2917880332,35538,249,5038210,1679403.33333333,2877567.31821383,5002073,940,0,0,0,0,136,136,0.7939319779,0.7939319779,0,972,148.8888888889,331.7937779873,110087.111111111,0,0,0,1,0,0,0,0,1,167.5,92.0,243.0,0,0,0,0,0,0,4,368,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5035900,4,4,488,972,488,0,122.0,244.0,972,0,243.0,486.0,289.9183859886,1.5885938958,719414.285714286,1888139.13085448,5001225,4,34675,11558.3333333333,18465.1852233692,32867,257,5035896,1678632.0,2877745.64708888,5001519,1810,0,0,0,0,136,136,0.7942969479,0.7942969479,0,972,162.2222222222,343.8901633435,118260.444444444,0,0,0,1,0,0,0,0,1,182.5,122.0,243.0,0,0,0,0,0,0,4,488,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5052152,4,4,408,972,408,0,102.0,204.0,972,0,243.0,486.0,273.1509265754,1.5834836323,721736.0,1887760.75557559,5002667,7,49485,16495.0,18596.3908057451,36876,449,5052145,1684048.33333333,2874259.07213326,5002928,12628,0,0,0,0,136,136,0.7917418162,0.7917418162,0,972,153.3333333333,335.344598883,112456.0,0,0,0,1,0,0,0,0,1,172.5,102.0,243.0,0,0,0,0,0,0,4,408,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5037116,4,4,472,662,472,0,118.0,236.0,662,0,165.5,331.0,225.1288237158,1.5882103966,719588.0,1888176.30492918,5001472,3,35644,11881.3333333333,19782.0514187314,34723,308,5037113,1679037.66666667,2877628.85131914,5001781,922,0,0,0,0,136,136,0.7941051983,0.7941051983,0,662,126.0,254.4955795294,64768.0,0,0,0,1,0,0,0,0,1,141.75,118.0,165.5,0,0,0,0,0,0,4,472,4,662,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5033955,4,4,445,972,445,0,111.25,222.5,972,0,243.0,486.0,281.4884121928,1.5892076906,719136.428571429,1888154.56128366,5000986,4,32969,10989.6666666667,18206.9677413163,32012,279,5033951,1677983.66666667,2878114.81190958,5001297,957,0,0,0,0,136,136,0.7946038453,0.7946038453,0,972,157.4444444444,339.0630881971,114963.777777778,0,0,0,1,0,0,0,0,1,177.125,111.25,243.0,0,0,0,0,0,0,4,445,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 09:49:44,5032853,4,4,453,972,453,0,113.25,226.5,972,0,243.0,486.0,283.139602925,1.5895556655,718979.0,1888075.14411644,5000652,11,32201,10733.6666666667,17801.7684608393,31289,348,5032838,1677612.66666667,2878113.97374397,5000927,908,0,0,0,0,136,136,0.7947778328,0.7947778328,0,972,158.3333333333,339.9205789593,115546.0,0,0,0,1,0,0,0,0,1,178.125,113.25,243.0,0,0,0,0,0,0,4,453,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
