Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
52773,6,28/02/2018 11:12:24,18800,3,1,108,0,77,0,36,38.7427412556,0,0,0,0,5744.6808510638,212.7659574468,6266.6666666667,10837.733911355,18781,1,18800,9400,13292.1932727447,18799,1,0,0,0,0,0,1,0,0,0,60,20,159.5744680851,53.1914893617,0,77,37,38.6458277179,1493.5,0,1,0,0,1,0,0,0,0,46.25,36,0,0,0,0,0,0,0,3,108,1,0,980,0,1,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:24,67532,8,12,974,8333,646,0,121.75,225.3288073651,1460,0,694.4166666667,642.8789591055,137816.146419475,296.1558964639,3554.3157894737,6201.0123730156,23826,0,67227,9603.8571428572,11333.0747729609,33149,188,56199,5109,8148.7504195429,23826,0,0,0,0,0,172,252,118.4623585856,177.6935378783,0,1460,443.1904761905,578.0148457477,334101.161904762,0,0,1,1,0,0,0,1,1,465.35,121.75,694.4166666667,0,0,0,0,0,0,8,974,12,8333,8192,30,3,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:24,175,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,177142.857142857,17142.8571428571,87.5,98.2878425849,157,18,175,87.5,98.2878425849,157,18,0,0,0,0,0,0,0,0,0,60,0,17142.8571428571,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0,0,0,0,0,0,0,3,31,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
80,6,28/02/2018 11:12:26,46637,3,4,436,859,436,0,145.3333333333,251.7247173667,859,0,214.75,429.5,27767.6522932436,150.0954178013,7772.8333333333,11890.3813802025,23147,14,23275,11637.5,16228.8077350125,23113,162,23538,7846,13403.6712508178,23323,35,0,0,0,0,72,92,64.3266076291,85.7688101722,0,859,161.875,320.3455444628,102621.267857143,0,0,1,1,0,0,0,1,1,185,145.3333333333,214.75,0,0,0,0,0,0,3,436,4,859,8192,31,1,20,0,0,0,0,0,0,0,0,Benign
80,6,28/02/2018 11:12:26,2271,2,0,0,0,0,0,0,0,0,0,0,0,0,880.6693086746,2271,0,2271,2271,2271,2271,0,2271,2271,0,0,0,0,0,0,0,0,0,40,0,880.6693086746,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:25,545864,8,9,988,5863,665,0,123.5,231.4216930195,1460,0,651.4444444444,614.0621123126,12550.7452405727,31.1432884381,34116.5,95268.2228118764,386992,1,521778,74539.7142857143,140157.571058094,386992,182,521914,65239.25,160781.5635724,462061,1,0,0,0,0,172,192,14.6556651474,16.4876232908,0,1460,380.6111111111,527.2202507591,277961.192810458,0,0,1,1,0,0,0,1,1,403,123.5,651.4444444444,0,0,0,0,0,0,8,988,9,5863,8192,247,3,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:26,295,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,105084.745762712,10169.4915254237,147.5,181.7264427649,276,19,295,147.5,181.7264427649,276,19,0,0,0,0,0,0,0,0,0,60,0,10169.4915254237,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0,0,0,0,0,0,0,3,31,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:26,69161,7,6,347,3999,190,0,49.5714285714,77.1748170128,1460,0,666.5,729.0063785729,62838.8831856104,187.9672069519,5763.4166666667,7962.2328122243,24951,1,69161,11526.8333333333,13690.7060068744,37070,135,32180,6436,8500.1324107334,18563,1,0,0,0,0,152,132,101.2131114356,86.7540955163,0,1460,310.4285714286,556.5276569651,309723.032967033,0,0,1,1,0,0,0,1,0,334.3076923077,49.5714285714,666.5,0,0,0,0,0,0,7,347,6,3999,8192,110,3,20,0,0,0,0,0,0,0,0,Benign
52802,6,28/02/2018 11:12:26,0,2,0,31,0,31,0,15.5,21.9203102168,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,110,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,28/02/2018 11:12:26,46715,3,4,437,860,437,0,145.6666666667,252.3020676359,860,0,215,430,27764.1014663384,149.8448035963,7785.8333333333,11878.6253146846,23124,0,23326,11663,16230.929055356,23140,186,23591,7863.6666666667,13385.4022103683,23319,0,0,0,0,0,72,92,64.2192015413,85.625602055,0,860,162.125,320.7787121099,102898.982142857,0,0,1,1,0,0,0,1,1,185.2857142857,145.6666666667,215,0,0,0,0,0,0,3,437,4,860,8192,31,1,20,0,0,0,0,0,0,0,0,Benign
80,6,28/02/2018 11:12:26,183,2,0,0,0,0,0,0,0,0,0,0,0,0,10928.9617486339,183,0,183,183,183,183,0,183,183,0,0,0,0,0,0,0,0,0,40,0,10928.9617486339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:26,127270,8,6,347,3999,190,0,43.375,73.5681171238,1460,0,666.5,729.0063785729,34147.8745973128,110.0023571934,9790,15744.6382249112,51804,1,127270,18181.4285714286,22978.9272440145,63432,107,30630,6126,7541.6592338822,16540,1,0,0,0,0,172,132,62.8584898248,47.1438673686,0,1460,289.7333333333,542.2401242816,294024.352380952,0,0,1,1,0,0,0,1,0,310.4285714286,43.375,666.5,0,0,0,0,0,0,8,347,6,3999,8192,110,3,20,0,0,0,0,0,0,0,0,Benign
52800,6,28/02/2018 11:12:26,0,2,0,31,0,31,0,15.5,21.9203102168,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,110,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:26,130231,8,8,1452,4145,893,0,181.5,311.6710720341,1460,0,518.125,667.1516078502,42977.4784805461,122.8586127727,8682.0666666667,10014.1494429965,29839,0,130231,18604.4285714286,15070.3954256587,48785,18,112688,16098.2857142857,20076.2704597101,47160,0,0,0,0,0,172,164,61.4293063863,61.4293063863,0,1460,329.2352941176,522.2575429579,272752.941176471,0,0,1,1,0,0,0,1,1,349.8125,181.5,518.125,0,0,0,0,0,0,8,1452,8,4145,8192,65535,4,20,0,0,0,0,0,0,0,0,Benign
52803,6,28/02/2018 11:12:26,2,2,0,37,0,37,0,18.5,26.1629509039,0,0,0,0,18500000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,0,37,12.3333333333,21.36195996,456.3333333333,0,0,0,0,1,0,0,0,0,18.5,18.5,0,0,0,0,0,0,0,2,37,0,0,40958,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:26,239001,8,9,1288,6200,961,0,161,332.1854043409,1460,0,688.8888888889,628.7830397769,31330.4128434609,71.1294095004,14937.5625,21912.8331774442,73538,1,208548,29792.5714285714,32062.116653236,76001,219,215394,26924.25,53428.1647922838,155579,1,0,0,0,0,172,192,33.4726632943,37.6567462061,0,1460,416,558.2981493158,311696.823529412,0,0,1,1,0,0,0,1,1,440.4705882353,161,688.8888888889,0,0,0,0,0,0,8,1288,9,6200,8192,252,3,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:26,4487,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,6908.8477824827,668.5981724983,2243.5,3145.918069499,4468,19,4487,2243.5,3145.918069499,4468,19,0,0,0,0,0,0,0,0,0,60,0,668.5981724983,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0,0,0,0,0,0,0,3,31,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:26,610423,9,8,522,3285,204,0,58,85.5759896233,1430,0,410.625,636.0029059907,6236.6588414919,27.8495404007,38151.4375,77726.341039975,294288,1,610423,76302.875,132950.790091068,390000,19,513465,73352.1428571429,110221.507744524,294288,1,0,0,0,0,192,172,14.7438743298,13.1056660709,0,1430,211.5,451.4084168727,203769.558823529,0,0,1,1,0,0,0,1,0,223.9411764706,58,410.625,0,0,0,0,0,0,9,522,8,3285,8192,172,4,20,0,0,0,0,0,0,0,0,Benign
52794,6,28/02/2018 11:12:27,94312,2,1,38,0,38,0,19,26.8700576851,0,0,0,0,402.9179743829,31.8093137671,47156,66666.0273302677,94296,16,94312,94312,0,94312,94312,0,0,0,0,0,1,0,0,0,40,20,21.206209178,10.603104589,0,38,19,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19,0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:27,70137,8,9,510,7577,194,0,63.75,85.8549441126,1460,0,841.8888888889,725.8526786553,115302.907167401,242.3827651596,4383.5625,5391.7677616746,13473,1,70137,10019.5714285714,5350.7564841227,15857,20,58867,7358.375,10188.5085118691,25080,1,0,0,0,0,172,192,114.0624777222,128.3202874374,0,1460,449.2777777778,643.7340340047,414393.506535948,0,0,1,1,0,0,0,1,1,475.7058823529,63.75,841.8888888889,0,0,0,0,0,0,8,510,9,7577,8192,62,4,20,0,0,0,0,0,0,0,0,Benign
52815,6,28/02/2018 11:12:27,0,2,0,31,0,31,0,15.5,21.9203102168,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,62,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:27,81427,9,7,549,3837,198,0,61,86.7381115773,1460,0,548.1428571429,660.6356607015,53864.1973792477,196.4950200793,5428.4666666667,9051.4873195093,22946,1,81427,10178.375,11791.1520573388,27407,18,58219,9703.1666666667,13517.3603993778,30484,1,0,0,0,0,192,152,110.5284487946,85.9665712847,0,1460,258,479.8404682809,230246.875,0,0,1,1,0,0,0,1,0,274.125,61,548.1428571429,0,0,0,0,0,0,9,549,7,3837,8192,119,4,20,0,0,0,0,0,0,0,0,Benign
52821,6,28/02/2018 11:12:27,2129,4,1,321,0,252,0,80.25,115.6845567337,0,0,0,0,150775.011742602,2348.5204321278,532.25,936.1233447931,1931,0,2129,709.6666666667,1062.3287312943,1931,0,0,0,0,0,0,1,0,0,0,80,20,1878.8163457022,469.7040864256,0,252,59.8333333333,95.783958295,9174.5666666667,0,1,0,0,1,0,0,0,0,71.8,80.25,0,0,0,0,0,0,0,4,321,1,0,123,0,2,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:28,38424,8,6,561,4883,326,0,70.125,123.9290551658,1460,0,813.8333333333,731.2811816714,141682.281907141,364.3556110764,2955.6923076923,4800.7377104048,11856,1,38424,5489.1428571429,5621.9747843788,12066,113,12455,2491,5247.564149203,11874,1,0,0,0,0,172,132,208.2032063294,156.152404747,0,1460,362.9333333333,586.6885845473,344203.495238095,0,0,1,1,0,0,0,1,0,388.8571428571,70.125,813.8333333333,0,0,0,0,0,0,8,561,6,4883,8192,119,3,20,0,0,0,0,0,0,0,0,Benign
52822,6,28/02/2018 11:12:28,7160,3,1,96,0,59,0,32,29.8161030318,0,0,0,0,13407.8212290503,558.6592178771,2386.6666666667,4088.8005983825,7108,19,7160,3580,5016.2155057374,7127,33,0,0,0,0,0,1,0,0,0,60,20,418.9944134078,139.6648044693,0,59,31,29.6900656786,881.5,0,1,0,0,1,0,0,0,0,38.75,32,0,0,0,0,0,0,0,3,96,1,0,123,0,1,20,0,0,0,0,0,0,0,0,Benign
80,6,28/02/2018 11:12:23,5686902,3,1,0,0,0,0,0,0,0,0,0,0,0,0.7033706577,1895634,3256512.27187477,5655888,29,5686902,2843451,3977386.5487199,5655888,31014,0,0,0,0,0,0,0,0,0,72,32,0.5275279933,0.1758426644,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:09,20850874,6,8,677,3695,388,0,112.8333333333,155.7053841929,1460,0,461.875,652.7494460248,209.6794599593,0.6714346842,1603913.38461538,5673496.31673982,20485548,1,290047,58009.4,80667.3471721985,196538,383,20805886,2972269.42857143,7722949.33641923,20485548,1,0,0,0,0,132,172,0.2877577218,0.3836769624,0,1460,291.4666666667,507.9734057531,258036.980952381,0,0,1,1,0,0,0,1,1,312.2857142857,112.8333333333,461.875,0,0,0,0,0,0,6,677,8,3695,8192,7515,3,20,365131,0,365131,365131,20485548,0,20485548,20485548,Benign
443,6,28/02/2018 11:12:29,121,2,0,0,0,0,0,0,0,0,0,0,0,0,16528.9256198347,121,0,121,121,121,121,0,121,121,0,0,0,0,0,0,0,0,0,40,0,16528.9256198347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:25,5432680,8,6,347,3994,190,0,43.375,73.5681171238,1460,0,665.6666666667,686.3403431729,799.0531376779,2.5769969886,417898.461538462,1450995.63226052,5246592,1,5432680,776097.142857143,1971525.33747294,5246592,22,111860,22372,29618.6159197218,59305,1,0,0,0,0,172,132,1.4725697078,1.1044272808,0,1460,289.4,521.716918316,272188.542857143,0,0,1,1,0,0,0,1,0,310.0714285714,43.375,665.6666666667,0,0,0,0,0,0,8,347,6,3994,8192,119,3,20,186066,0,186066,186066,5246592,0,5246592,5246592,Benign
443,6,28/02/2018 11:12:25,5852153,8,6,348,4155,191,0,43.5,73.8531361168,1460,0,692.5,693.8235366431,769.4604020093,2.3922819516,450165.615384615,1585506.0479887,5726799,1,5852153,836021.857142857,2156783.06313303,5726799,15,51860,10372,13628.1020688869,27298,1,0,0,0,0,172,132,1.3670182581,1.0252636936,0,1460,300.2,533.5735589936,284700.742857143,0,0,1,1,0,0,0,1,0,321.6428571429,43.5,692.5,0,0,0,0,0,0,8,348,6,4155,8192,946,3,20,125339,0,125339,125339,5726799,0,5726799,5726799,Benign
52778,6,28/02/2018 11:12:30,1,2,0,31,0,31,0,15.5,21.9203102168,0,0,0,0,31000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:29,1424398,13,11,2039,4436,1078,0,156.8461538462,294.4969853139,1460,0,403.2727272727,552.416888031,4545.7800418142,16.849223321,61930.347826087,218671.212314829,1059262,0,1424398,118699.833333333,299019.996735954,1059713,50,1377176,137717.6,342918.985828431,1108032,0,0,0,0,0,272,232,9.1266626322,7.7225606888,0,1460,259,434.1700895578,188503.666666667,0,0,1,1,0,0,0,1,0,269.7916666667,156.8461538462,403.2727272727,0,0,0,0,0,0,13,2039,11,4436,8192,8002,7,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:26,5869641,8,6,407,4123,250,0,50.875,91.5196114814,1460,0,687.1666666667,682.3865229228,771.7678133978,2.3851543902,451510.846153846,1594490.4064451,5758080,1,5869641,838520.142857143,2169448.51464379,5758080,31,43427,8685.4,11232.5427575416,21919,1,0,0,0,0,172,132,1.3629453658,1.0222090244,0,1460,302,525.9496173589,276623,0,0,1,1,0,0,0,1,0,323.5714285714,50.875,687.1666666667,0,0,0,0,0,0,8,407,6,4123,8192,946,3,20,111530,0,111530,111530,5758080,0,5758080,5758080,Benign
443,6,28/02/2018 11:12:26,5104010,8,6,353,3122,196,0,44.125,75.2869510606,1460,0,520.3333333333,729.9481260108,680.837224065,2.7429413344,392616.153846154,1388122.54338026,5012341,0,5104010,729144.285714286,1888835.97325458,5012341,15,29654,5930.8,7536.1619674739,16059,0,0,0,0,0,172,132,1.5673950482,1.1755462862,0,1460,231.6666666667,502.7647371807,252772.380952381,0,0,1,1,0,0,0,1,0,248.2142857143,44.125,520.3333333333,0,0,0,0,0,0,8,353,6,3122,8192,110,3,20,91654,0,91654,91654,5012341,0,5012341,5012341,Benign
443,6,28/02/2018 11:12:26,5720364,8,6,347,3481,190,0,43.375,73.5681171238,1460,0,580.1666666667,693.1107896049,669.1881845281,2.4473967041,440028,1547021.38941639,5588589,1,5720364,817194.857142857,2104124.14069365,5588589,14,60814,12162.8,16546.4077430722,37200,1,0,0,0,0,172,132,1.3985124024,1.0488843018,0,1460,255.2,499.8288564242,249828.885714286,0,0,1,1,0,0,0,1,0,273.4285714286,43.375,580.1666666667,0,0,0,0,0,0,8,347,6,3481,8192,946,3,20,131761,0,131761,131761,5588589,0,5588589,5588589,Benign
52807,6,28/02/2018 11:12:31,1,2,0,31,0,31,0,15.5,21.9203102168,0,0,0,0,31000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,110,-1,0,20,0,0,0,0,0,0,0,0,Benign
52789,6,28/02/2018 11:12:31,0,2,0,31,0,31,0,15.5,21.9203102168,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0,0,0,0,0,0,0,0,Benign
52790,6,28/02/2018 11:12:31,0,2,0,31,0,31,0,15.5,21.9203102168,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 11:12:27,5479075,8,8,584,2713,342,0,73,126.9769382886,535,0,339.125,261.4473109989,601.7439075026,2.9202009463,365271.666666667,1372072.15286294,5324532,0,5479075,782725,2003007.60801417,5324532,21,66772,9538.8571428572,11915.3196827805,23661,0,0,0,0,0,172,164,1.4601004732,1.4601004732,0,535,193.9411764706,239.0866659258,57162.4338235294,0,0,1,1,0,0,0,1,1,206.0625,73,339.125,0,0,0,0,0,0,8,584,8,2713,8192,7490,3,20,154522,0,154522,154522,5324532,0,5324532,5324532,Benign
